event_id,user_id,event_type,event_timestamp,session_id,platform
evt_349152379380,user_00244,login,2025-08-07 13:28:29,sess_637282,web
evt_315514213850,user_00244,login,2025-07-31 23:55:01,sess_529261,mobile_android
evt_527831630817,user_00244,media_upload,2025-08-10 15:09:43,sess_698108,mobile_android
evt_751291433171,user_00244,post_create,2025-08-19 15:12:05,sess_109613,web
evt_23459747528,user_00244,inbox_reply,2025-07-31 14:07:40,sess_910085,web
evt_44654026762,user_00244,report_export,2025-08-15 06:31:14,sess_801935,mobile_android
evt_848345874466,user_00244,login,2025-08-17 08:36:01,sess_830997,mobile_android
evt_874617371255,user_00244,analytics_view,2025-09-25 14:37:23,sess_135290,mobile_ios
evt_808922170109,user_00244,post_schedule,2025-09-04 19:56:53,sess_682351,mobile_android
evt_607047619827,user_00244,media_upload,2025-09-19 20:41:16,sess_889062,mobile_ios
evt_557150152128,user_00244,login,2025-08-31 03:40:40,sess_772659,mobile_android
evt_209035374172,user_00244,login,2025-09-07 09:59:27,sess_837103,mobile_android
evt_594045782952,user_00244,report_export,2025-09-10 04:22:56,sess_558448,mobile_android
evt_411420700030,user_00244,login,2025-09-05 13:32:13,sess_218134,mobile_ios
evt_458968057149,user_00244,media_upload,2025-09-11 16:55:43,sess_520397,web
evt_825851675799,user_00244,post_schedule,2025-09-19 10:46:35,sess_647303,web
evt_794328843273,user_00244,post_create,2025-09-17 04:34:10,sess_342037,mobile_ios
evt_937018550361,user_00244,report_export,2025-09-12 06:01:46,sess_867836,mobile_android
evt_775097312260,user_00244,analytics_view,2025-09-22 03:37:40,sess_124744,mobile_android
evt_336575855403,user_00244,login,2025-09-08 18:12:12,sess_323319,mobile_android
evt_81431869709,user_00244,analytics_view,2025-09-01 16:12:21,sess_102306,web
evt_909356344901,user_00244,analytics_view,2025-09-11 16:36:15,sess_547649,mobile_android
evt_469533353100,user_00244,report_export,2025-09-17 11:09:47,sess_458635,mobile_ios
evt_164771599583,user_00244,login,2025-08-29 19:16:22,sess_550559,mobile_ios
evt_500246794897,user_00244,login,2025-08-30 04:32:12,sess_854390,mobile_android
evt_380716373586,user_00244,post_create,2025-09-25 19:48:00,sess_511947,mobile_ios
evt_425138157990,user_00244,post_schedule,2025-09-11 00:33:46,sess_461736,web
evt_425896926879,user_00244,post_schedule,2025-10-18 17:02:44,sess_343252,mobile_android
evt_976679655898,user_00244,login,2025-10-01 05:18:03,sess_577993,mobile_ios
evt_686148569061,user_00244,post_schedule,2025-10-25 12:31:44,sess_405806,mobile_android
evt_590834985300,user_00244,analytics_view,2025-10-14 13:36:44,sess_944164,mobile_android
evt_593054549543,user_00244,analytics_view,2025-10-21 00:09:28,sess_292697,mobile_android
evt_902187247881,user_00244,login,2025-10-15 20:23:16,sess_255943,web
evt_139017157167,user_00244,team_manage,2025-10-02 08:34:39,sess_343695,mobile_ios
evt_647714441443,user_00244,post_schedule,2025-10-06 10:35:50,sess_265712,web
evt_26411793275,user_00244,login,2025-10-19 06:50:15,sess_617024,mobile_android
evt_610079005383,user_00244,report_export,2025-10-15 16:31:46,sess_416343,web
evt_280571886981,user_00244,post_create,2025-10-13 21:41:08,sess_765145,web
evt_259407631289,user_00244,media_upload,2025-10-04 22:56:43,sess_651889,web
evt_115175675798,user_00244,login,2025-09-28 03:47:10,sess_338837,web
evt_792088040637,user_00244,login,2025-10-13 10:35:07,sess_899296,mobile_android
evt_849380003704,user_00244,report_export,2025-10-04 17:10:05,sess_648297,mobile_android
evt_44706572874,user_00244,analytics_view,2025-10-13 05:33:40,sess_382876,mobile_android
evt_441033997990,user_00244,post_create,2025-10-04 03:35:22,sess_880756,mobile_android
evt_342027953064,user_00244,post_create,2025-10-11 17:27:18,sess_220497,web
evt_857121399717,user_00244,analytics_view,2025-10-20 12:50:52,sess_646072,mobile_android
evt_945755968510,user_00244,login,2025-10-17 03:14:14,sess_938326,mobile_android
evt_262683021149,user_00244,post_create,2025-10-03 07:21:48,sess_955905,mobile_android
evt_367154647727,user_00244,media_upload,2025-11-08 06:17:01,sess_552519,mobile_ios
evt_761622018215,user_00244,login,2025-11-09 15:19:23,sess_321536,mobile_ios
evt_591934293650,user_00244,report_export,2025-10-28 02:18:12,sess_357933,web
evt_563545210498,user_00244,post_create,2025-11-14 19:11:54,sess_869075,mobile_android
evt_221279782448,user_00244,login,2025-11-11 05:40:27,sess_432271,mobile_ios
evt_883585093591,user_00244,login,2025-11-24 01:43:50,sess_669941,mobile_android
evt_250073930748,user_00244,media_upload,2025-11-11 17:17:28,sess_986596,mobile_ios
evt_97297882883,user_00244,login,2025-11-13 21:19:35,sess_514830,mobile_android
evt_636786542680,user_00244,team_manage,2025-11-23 05:00:44,sess_625214,mobile_ios
evt_714034004573,user_00244,inbox_reply,2025-12-23 12:16:19,sess_997602,web
evt_391506314378,user_00244,post_create,2025-12-20 22:33:00,sess_725157,web
evt_317187371028,user_00244,media_upload,2025-12-21 03:14:59,sess_310410,web
evt_358677941037,user_00244,post_create,2025-12-23 12:01:00,sess_721314,web
evt_635359009684,user_00244,inbox_reply,2025-12-24 17:32:47,sess_494471,web
evt_183334057385,user_00244,analytics_view,2025-12-23 11:36:24,sess_155711,mobile_android
evt_882623076659,user_00244,report_export,2025-12-05 17:27:24,sess_507967,mobile_android
evt_191685162160,user_00244,media_upload,2025-12-08 06:27:10,sess_517877,mobile_android
evt_11791157739,user_00244,report_export,2025-12-07 07:32:51,sess_963349,mobile_android
evt_432962006854,user_00244,post_create,2025-12-06 13:27:31,sess_630161,mobile_android
evt_478586645190,user_00244,media_upload,2025-12-07 04:44:48,sess_332821,mobile_ios
evt_229015694073,user_00244,team_manage,2025-12-11 22:24:17,sess_476986,web
evt_546571907741,user_00244,post_create,2025-12-06 11:09:32,sess_510129,mobile_ios
evt_492248542981,user_00244,post_schedule,2025-12-10 05:52:59,sess_908214,mobile_android
evt_768438863545,user_00244,media_upload,2025-12-25 04:03:31,sess_843792,mobile_android
evt_97791559779,user_00244,post_create,2025-12-30 05:04:47,sess_974657,mobile_android
evt_622920429986,user_00244,login,2025-12-28 17:12:48,sess_493391,mobile_android
evt_21566190434,user_00244,login,2025-12-29 20:52:30,sess_641468,web
evt_928364293207,user_00244,report_export,2025-12-29 11:44:12,sess_619305,mobile_ios
evt_354010902,user_00244,post_schedule,2025-12-29 08:26:36,sess_252843,mobile_ios
evt_21643415206,user_00244,login,2025-12-28 14:39:44,sess_234488,mobile_ios
evt_984428945395,user_00244,media_upload,2025-12-29 19:04:21,sess_580677,web
evt_821059468218,user_00244,login,2025-12-28 17:48:31,sess_727088,mobile_ios
evt_439882536575,user_00244,post_create,2025-12-29 10:08:06,sess_244496,mobile_ios
evt_933766042738,user_00244,login,2025-12-29 17:33:13,sess_156569,mobile_ios
evt_511487806069,user_00244,analytics_view,2025-12-27 16:00:50,sess_596355,mobile_ios
evt_15293204510,user_00244,post_schedule,2025-12-30 11:02:35,sess_618076,web
evt_788161413926,user_00244,post_create,2025-12-29 02:15:48,sess_682658,web
evt_908434700491,user_00244,post_schedule,2025-12-29 20:38:50,sess_323011,mobile_android
evt_873622290715,user_00244,analytics_view,2025-12-30 15:45:10,sess_893967,mobile_android
evt_336110516769,user_00245,post_create,2025-05-24 00:03:41,sess_985831,web
evt_685880827804,user_00245,analytics_view,2025-05-28 12:22:28,sess_418640,web
evt_777040845215,user_00245,post_create,2025-05-24 16:26:51,sess_169857,web
evt_981745119725,user_00245,analytics_view,2025-05-17 12:35:28,sess_660815,mobile_ios
evt_429795229684,user_00245,post_create,2025-05-21 21:16:56,sess_695088,mobile_android
evt_762331704939,user_00245,login,2025-05-20 22:43:55,sess_708973,mobile_android
evt_856786967443,user_00245,team_manage,2025-05-24 22:12:23,sess_360122,web
evt_379735187444,user_00245,login,2025-05-18 14:21:17,sess_217881,mobile_android
evt_158928896131,user_00245,post_create,2025-05-21 15:11:58,sess_452444,mobile_ios
evt_806868047916,user_00245,analytics_view,2025-05-24 04:33:42,sess_420091,mobile_ios
evt_840133887335,user_00245,media_upload,2025-05-17 20:13:39,sess_718358,mobile_ios
evt_179376965938,user_00245,post_schedule,2025-05-15 18:35:45,sess_458836,web
evt_65946944150,user_00245,post_schedule,2025-06-27 03:26:49,sess_258015,web
evt_93449837951,user_00245,post_create,2025-06-06 07:39:05,sess_568927,web
evt_146690870939,user_00245,post_create,2025-06-20 09:25:49,sess_599388,mobile_android
evt_965564416475,user_00245,post_create,2025-06-16 17:45:09,sess_474691,mobile_ios
evt_127018921864,user_00245,inbox_reply,2025-06-22 23:17:51,sess_137802,mobile_android
evt_404591616902,user_00245,post_create,2025-06-07 16:03:51,sess_247305,mobile_ios
evt_499087065142,user_00245,analytics_view,2025-06-24 12:24:23,sess_164657,mobile_ios
evt_175628810223,user_00245,login,2025-07-12 14:02:02,sess_503769,web
evt_532473752723,user_00245,analytics_view,2025-07-13 17:26:06,sess_392421,mobile_ios
evt_509350231595,user_00245,media_upload,2025-07-21 19:50:15,sess_887529,mobile_ios
evt_437503860031,user_00245,team_manage,2025-07-13 06:36:29,sess_336482,mobile_android
evt_432697814793,user_00245,post_schedule,2025-07-04 18:23:49,sess_864236,web
evt_128454090215,user_00245,analytics_view,2025-07-10 09:45:40,sess_258038,mobile_ios
evt_182003376023,user_00245,post_create,2025-07-15 14:13:10,sess_569797,mobile_ios
evt_147268541429,user_00245,post_create,2025-07-18 09:42:19,sess_140903,web
evt_827236631038,user_00245,analytics_view,2025-08-06 16:53:18,sess_660514,web
evt_209536703038,user_00245,team_manage,2025-08-24 23:20:52,sess_281525,web
evt_580733700035,user_00245,post_schedule,2025-08-09 00:34:10,sess_579820,web
evt_120365944563,user_00245,team_manage,2025-08-14 04:26:59,sess_120684,web
evt_737962018912,user_00245,report_export,2025-08-14 05:54:30,sess_297584,mobile_ios
evt_837726720036,user_00245,post_schedule,2025-08-06 20:03:19,sess_743734,web
evt_522917201219,user_00245,team_manage,2025-08-27 19:57:04,sess_694304,mobile_ios
evt_751115515544,user_00245,login,2025-08-16 13:36:23,sess_285045,mobile_ios
evt_124744903874,user_00245,media_upload,2025-08-12 21:01:55,sess_614303,mobile_ios
evt_508689605507,user_00245,post_create,2025-08-04 16:32:52,sess_995506,web
evt_326016216367,user_00245,analytics_view,2025-08-27 09:08:14,sess_118599,mobile_android
evt_435116729133,user_00245,post_schedule,2025-08-09 00:03:32,sess_630972,mobile_ios
evt_592790221286,user_00245,login,2025-08-08 13:34:24,sess_300025,mobile_ios
evt_323071945241,user_00245,team_manage,2025-08-12 03:18:28,sess_253992,web
evt_618434929857,user_00245,inbox_reply,2025-07-30 11:07:16,sess_942470,web
evt_416226012013,user_00245,analytics_view,2025-09-04 23:58:04,sess_691527,web
evt_632499780283,user_00245,post_create,2025-09-23 15:50:27,sess_161691,web
evt_533078813253,user_00245,login,2025-09-11 20:56:58,sess_693864,mobile_ios
evt_355380048305,user_00245,analytics_view,2025-09-05 08:16:53,sess_307981,web
evt_498257138421,user_00245,analytics_view,2025-09-16 13:50:48,sess_182039,mobile_ios
evt_835575585438,user_00245,media_upload,2025-09-06 18:47:18,sess_481580,mobile_ios
evt_103947687981,user_00245,login,2025-09-03 14:00:22,sess_945093,mobile_android
evt_145722439317,user_00245,post_schedule,2025-09-04 22:57:27,sess_658025,mobile_ios
evt_227463350319,user_00245,team_manage,2025-08-29 01:16:17,sess_975642,mobile_ios
evt_125510239076,user_00245,login,2025-09-24 11:34:50,sess_238611,mobile_android
evt_351572253085,user_00245,post_create,2025-08-31 21:24:19,sess_751515,mobile_android
evt_750991216217,user_00245,login,2025-09-14 06:03:37,sess_693255,mobile_ios
evt_297324525200,user_00245,login,2025-09-24 07:09:02,sess_740490,web
evt_548031579869,user_00245,media_upload,2025-09-22 07:21:06,sess_372675,mobile_android
evt_190599120146,user_00245,post_create,2025-09-15 19:27:36,sess_884095,web
evt_919565624714,user_00245,media_upload,2025-09-02 02:25:02,sess_422643,mobile_ios
evt_315637249945,user_00245,analytics_view,2025-10-02 08:29:00,sess_378223,web
evt_700386791565,user_00245,analytics_view,2025-09-28 16:39:32,sess_650250,mobile_android
evt_919251079332,user_00245,post_create,2025-10-12 01:11:45,sess_115195,mobile_ios
evt_243255471341,user_00245,login,2025-10-01 14:58:18,sess_203615,mobile_ios
evt_384195700513,user_00245,login,2025-10-16 06:55:20,sess_210313,mobile_android
evt_326866715543,user_00245,media_upload,2025-10-08 08:51:47,sess_653188,web
evt_417069009009,user_00245,media_upload,2025-10-13 12:44:48,sess_445373,web
evt_615383760194,user_00245,login,2025-10-29 21:05:52,sess_739388,mobile_android
evt_810601318102,user_00245,media_upload,2025-11-21 22:59:00,sess_946608,web
evt_761963075765,user_00245,login,2025-11-25 09:34:35,sess_247693,web
evt_581472006816,user_00245,login,2025-11-21 15:42:38,sess_493722,web
evt_634303535972,user_00245,post_schedule,2025-11-21 15:10:45,sess_708464,mobile_android
evt_204267400754,user_00245,media_upload,2025-11-15 23:50:03,sess_103154,web
evt_670829221332,user_00245,post_create,2025-11-04 18:09:43,sess_272708,mobile_ios
evt_501300547419,user_00245,analytics_view,2025-12-22 11:48:26,sess_867129,web
evt_960672381587,user_00245,analytics_view,2025-12-14 19:01:49,sess_759798,web
evt_214224725644,user_00245,post_create,2025-12-08 07:59:20,sess_311876,web
evt_712763958214,user_00245,post_create,2025-12-25 22:41:13,sess_195927,web
evt_485892500385,user_00245,post_create,2025-12-14 15:22:59,sess_302579,web
evt_431769502508,user_00245,login,2025-12-10 14:09:08,sess_794648,mobile_android
evt_171936712744,user_00245,post_schedule,2025-12-03 15:45:58,sess_213920,mobile_ios
evt_579014079888,user_00245,post_schedule,2025-12-23 08:09:05,sess_531682,mobile_android
evt_765749165477,user_00245,post_schedule,2025-12-01 05:04:44,sess_398936,mobile_ios
evt_858320379103,user_00245,login,2025-12-03 02:48:06,sess_525738,mobile_ios
evt_455203030334,user_00245,post_schedule,2025-12-15 23:59:48,sess_642612,web
evt_975882916949,user_00245,post_schedule,2025-12-09 15:15:33,sess_402660,mobile_ios
evt_400977469937,user_00245,login,2025-12-20 07:15:11,sess_534628,mobile_ios
evt_394799728021,user_00245,post_create,2025-12-07 20:45:58,sess_588852,web
evt_732959887499,user_00245,analytics_view,2025-12-30 23:00:09,sess_386213,mobile_android
evt_21403156111,user_00245,login,2025-12-28 13:56:15,sess_773941,mobile_ios
evt_154910989782,user_00245,analytics_view,2025-12-30 17:48:33,sess_804589,web
evt_721839622290,user_00245,analytics_view,2025-12-29 08:11:35,sess_182654,mobile_ios
evt_737017389592,user_00245,login,2025-12-30 22:57:42,sess_979264,web
evt_626217345159,user_00245,login,2025-12-27 09:07:12,sess_512685,mobile_android
evt_89374021559,user_00246,login,2025-05-12 14:08:59,sess_375166,mobile_android
evt_651446669948,user_00246,login,2025-05-28 12:31:33,sess_438834,mobile_ios
evt_647315518803,user_00246,login,2025-05-14 12:52:59,sess_788997,mobile_android
evt_143228636021,user_00246,post_schedule,2025-05-16 10:40:54,sess_244845,mobile_ios
evt_207539595986,user_00246,report_export,2025-05-17 18:02:32,sess_669803,web
evt_991643788851,user_00246,team_manage,2025-05-24 16:18:47,sess_665497,mobile_ios
evt_632807086131,user_00246,post_create,2025-05-19 17:35:36,sess_823567,web
evt_259267100856,user_00246,post_schedule,2025-05-26 16:56:51,sess_202454,mobile_ios
evt_8348385466,user_00246,team_manage,2025-05-23 14:01:45,sess_755467,web
evt_850764227802,user_00246,post_create,2025-05-26 12:20:59,sess_455922,web
evt_427660029734,user_00246,post_create,2025-05-22 20:32:25,sess_357318,mobile_android
evt_297919535055,user_00246,post_schedule,2025-05-15 08:41:44,sess_834999,mobile_ios
evt_801308931537,user_00246,login,2025-05-23 20:12:08,sess_712177,mobile_ios
evt_62225534528,user_00246,login,2025-06-09 04:27:23,sess_414668,mobile_ios
evt_869029665356,user_00246,login,2025-06-23 07:16:03,sess_889138,mobile_android
evt_687036257115,user_00246,media_upload,2025-06-11 03:59:39,sess_496196,mobile_android
evt_321520600715,user_00246,post_schedule,2025-06-01 05:10:12,sess_483298,mobile_ios
evt_283341828749,user_00246,login,2025-06-28 00:50:10,sess_669822,mobile_ios
evt_744579087731,user_00246,team_manage,2025-06-11 18:06:33,sess_806605,web
evt_647090667483,user_00246,post_schedule,2025-06-20 16:27:02,sess_437287,mobile_ios
evt_109811996972,user_00246,post_create,2025-06-05 04:13:20,sess_277665,web
evt_344713174209,user_00246,login,2025-06-15 16:39:03,sess_350516,mobile_ios
evt_846743416746,user_00246,post_schedule,2025-06-02 17:33:12,sess_890080,mobile_ios
evt_81302770797,user_00246,login,2025-06-24 11:19:15,sess_358307,mobile_android
evt_150343284195,user_00246,login,2025-06-26 18:42:57,sess_723622,mobile_android
evt_700241053534,user_00246,analytics_view,2025-06-27 02:56:39,sess_316269,mobile_ios
evt_226607613400,user_00246,analytics_view,2025-05-31 10:56:50,sess_802035,mobile_ios
evt_599166767409,user_00246,login,2025-06-17 08:40:48,sess_120213,web
evt_522552450597,user_00246,login,2025-07-09 07:48:58,sess_770401,web
evt_691496797775,user_00246,login,2025-07-23 13:25:13,sess_733527,mobile_ios
evt_79250911338,user_00246,post_create,2025-07-28 15:35:57,sess_464101,mobile_ios
evt_920183394279,user_00246,login,2025-07-21 14:25:29,sess_822502,mobile_ios
evt_698987598778,user_00246,login,2025-07-12 16:02:19,sess_947082,mobile_android
evt_23319649094,user_00246,analytics_view,2025-07-05 16:49:07,sess_489588,web
evt_317173277219,user_00246,analytics_view,2025-07-12 00:20:50,sess_810179,web
evt_145781667780,user_00246,login,2025-07-13 01:57:30,sess_423157,web
evt_154905250861,user_00246,post_create,2025-07-17 09:30:52,sess_745143,mobile_ios
evt_880894885235,user_00246,post_schedule,2025-07-24 16:47:10,sess_372059,mobile_ios
evt_8066519247,user_00246,report_export,2025-07-07 04:30:15,sess_249204,web
evt_313678173192,user_00246,login,2025-07-05 03:46:04,sess_884186,web
evt_594454608462,user_00246,post_schedule,2025-07-04 08:33:18,sess_188830,mobile_ios
evt_667803576625,user_00246,post_create,2025-07-17 22:13:47,sess_599968,mobile_ios
evt_388572252022,user_00246,post_create,2025-07-07 05:54:55,sess_382212,mobile_android
evt_86518976491,user_00246,media_upload,2025-07-15 00:21:37,sess_903168,mobile_ios
evt_983721208602,user_00246,media_upload,2025-07-20 22:19:48,sess_814410,mobile_ios
evt_575785326144,user_00246,post_create,2025-07-13 23:18:26,sess_470208,mobile_ios
evt_606811937203,user_00246,login,2025-07-23 23:10:42,sess_529497,mobile_android
evt_345451143316,user_00246,post_schedule,2025-07-21 00:08:55,sess_715118,web
evt_190265261320,user_00246,team_manage,2025-07-02 22:27:32,sess_319023,web
evt_744519911732,user_00246,inbox_reply,2025-07-23 12:21:38,sess_362356,mobile_android
evt_364821668091,user_00246,login,2025-07-21 19:22:58,sess_680675,web
evt_475485558426,user_00246,analytics_view,2025-08-08 15:39:27,sess_882908,mobile_android
evt_777135711512,user_00246,login,2025-08-01 22:36:34,sess_842167,mobile_android
evt_423128220781,user_00246,post_schedule,2025-08-22 14:44:16,sess_365887,mobile_ios
evt_158109585006,user_00246,post_create,2025-08-12 19:12:44,sess_917433,mobile_android
evt_181173806945,user_00246,team_manage,2025-08-18 08:49:45,sess_721052,web
evt_62780957689,user_00246,post_create,2025-08-09 23:16:48,sess_624160,mobile_ios
evt_824430708443,user_00246,post_create,2025-08-18 03:47:31,sess_875845,mobile_ios
evt_354950507202,user_00246,report_export,2025-08-04 16:10:01,sess_401421,mobile_android
evt_295523022079,user_00246,post_create,2025-07-31 22:47:24,sess_516016,mobile_android
evt_885979647357,user_00246,login,2025-08-19 07:31:20,sess_883875,mobile_ios
evt_502917598302,user_00246,post_create,2025-08-15 11:39:14,sess_376560,mobile_android
evt_17560010331,user_00246,report_export,2025-08-04 17:27:40,sess_399091,mobile_android
evt_420314594945,user_00246,login,2025-08-20 02:36:16,sess_326964,mobile_android
evt_234066602195,user_00246,inbox_reply,2025-08-18 19:01:07,sess_988687,mobile_ios
evt_805738259786,user_00246,post_schedule,2025-09-17 04:08:10,sess_513183,mobile_android
evt_679221442346,user_00246,media_upload,2025-09-25 21:05:01,sess_469987,mobile_android
evt_765434060891,user_00246,team_manage,2025-09-14 17:01:27,sess_280667,mobile_android
evt_888489092625,user_00246,post_schedule,2025-09-05 11:13:56,sess_185519,web
evt_453740228613,user_00246,team_manage,2025-09-22 01:18:08,sess_353319,mobile_ios
evt_630303886778,user_00246,report_export,2025-09-09 20:31:12,sess_536944,web
evt_37947937607,user_00246,post_create,2025-09-23 14:09:21,sess_953229,mobile_ios
evt_914867592566,user_00246,post_schedule,2025-09-10 23:28:46,sess_989276,mobile_android
evt_276509522667,user_00246,post_create,2025-09-02 15:14:06,sess_314976,mobile_ios
evt_569854263055,user_00246,media_upload,2025-08-31 01:22:57,sess_885955,mobile_ios
evt_543940960839,user_00246,team_manage,2025-09-13 09:39:34,sess_312044,mobile_android
evt_786587695618,user_00246,analytics_view,2025-09-14 11:06:30,sess_805617,web
evt_366104462270,user_00246,post_create,2025-09-02 21:49:34,sess_286858,mobile_ios
evt_578784384288,user_00246,post_create,2025-08-30 15:04:18,sess_721554,mobile_android
evt_858835323154,user_00246,team_manage,2025-09-07 14:49:36,sess_193255,web
evt_858955530671,user_00246,post_create,2025-09-21 19:24:06,sess_546217,mobile_ios
evt_802120518712,user_00246,media_upload,2025-09-11 08:23:18,sess_128783,mobile_ios
evt_693901546405,user_00246,post_schedule,2025-10-24 22:04:01,sess_629155,mobile_android
evt_635248768609,user_00246,team_manage,2025-10-02 18:39:14,sess_559531,mobile_ios
evt_973526994409,user_00246,post_create,2025-10-11 13:30:11,sess_173893,web
evt_973496087254,user_00246,login,2025-10-23 15:03:52,sess_163991,mobile_ios
evt_91627901027,user_00246,login,2025-10-03 14:31:00,sess_381338,mobile_android
evt_964057457390,user_00246,post_schedule,2025-10-08 14:46:53,sess_247204,mobile_android
evt_697349569247,user_00246,report_export,2025-10-10 09:50:24,sess_594894,web
evt_56430487570,user_00246,login,2025-10-12 14:20:55,sess_566018,web
evt_508112522319,user_00246,login,2025-10-02 04:01:53,sess_184670,web
evt_23549840068,user_00246,team_manage,2025-10-14 17:58:02,sess_394121,mobile_android
evt_335178484730,user_00246,inbox_reply,2025-10-18 05:43:26,sess_873328,mobile_android
evt_216986292870,user_00246,login,2025-10-18 19:49:29,sess_104007,mobile_android
evt_7291487435,user_00246,analytics_view,2025-11-24 12:21:10,sess_761006,mobile_android
evt_431415125047,user_00246,post_create,2025-10-30 04:34:42,sess_918912,web
evt_507363447437,user_00246,post_schedule,2025-11-10 15:19:24,sess_917356,web
evt_274342303188,user_00246,analytics_view,2025-10-30 21:26:15,sess_310028,mobile_ios
evt_188453117338,user_00246,post_schedule,2025-11-14 17:56:41,sess_986449,mobile_ios
evt_375216690580,user_00246,post_create,2025-11-03 03:27:38,sess_945366,mobile_ios
evt_597916468073,user_00246,post_schedule,2025-11-05 14:31:05,sess_541083,web
evt_503188142479,user_00246,media_upload,2025-11-16 11:24:26,sess_186422,mobile_ios
evt_802482822297,user_00246,analytics_view,2025-11-09 17:58:25,sess_948211,mobile_ios
evt_237541627489,user_00246,analytics_view,2025-11-21 20:15:14,sess_743453,mobile_ios
evt_255801816651,user_00246,analytics_view,2025-11-06 18:54:12,sess_152374,mobile_ios
evt_765174134472,user_00246,post_create,2025-11-19 00:59:01,sess_238502,mobile_ios
evt_437309322105,user_00246,login,2025-10-29 17:32:24,sess_282914,mobile_ios
evt_879448652289,user_00246,post_create,2025-10-29 15:04:06,sess_261979,mobile_android
evt_949880512974,user_00246,login,2025-11-08 14:28:10,sess_181121,mobile_ios
evt_369914783427,user_00246,media_upload,2025-12-01 15:19:59,sess_350799,mobile_ios
evt_464107214931,user_00246,report_export,2025-12-10 08:17:51,sess_237557,mobile_ios
evt_862738782369,user_00246,login,2025-12-09 00:15:11,sess_683513,web
evt_331606908115,user_00246,team_manage,2025-12-21 22:25:03,sess_730265,mobile_ios
evt_229907425753,user_00246,login,2025-12-24 03:39:31,sess_820121,web
evt_259654227274,user_00246,media_upload,2025-11-27 11:52:32,sess_433127,web
evt_824210296096,user_00246,login,2025-12-11 08:51:52,sess_581830,web
evt_814670047460,user_00246,team_manage,2025-12-01 07:02:43,sess_971108,mobile_android
evt_984135728452,user_00246,login,2025-12-15 18:32:42,sess_869628,mobile_ios
evt_257486666846,user_00246,login,2025-12-19 12:20:07,sess_664518,mobile_android
evt_3680100413,user_00246,analytics_view,2025-12-03 12:29:20,sess_552465,mobile_ios
evt_283774112955,user_00246,inbox_reply,2025-11-28 13:42:30,sess_816412,mobile_android
evt_280937424919,user_00246,report_export,2025-11-28 04:01:25,sess_158857,web
evt_530102210046,user_00246,login,2025-12-05 21:05:39,sess_312296,mobile_android
evt_270711262592,user_00246,post_schedule,2025-12-29 19:46:02,sess_112781,web
evt_62406863513,user_00246,team_manage,2025-12-30 04:23:07,sess_914492,web
evt_664834959486,user_00246,team_manage,2025-12-28 02:01:44,sess_674090,mobile_android
evt_360682135264,user_00246,login,2025-12-27 15:25:48,sess_502469,web
evt_325299294792,user_00246,post_schedule,2025-12-30 16:17:51,sess_830979,mobile_android
evt_987409453212,user_00246,post_create,2025-12-30 06:11:31,sess_618410,mobile_android
evt_593070945923,user_00246,post_create,2025-12-28 06:20:33,sess_647398,web
evt_761563706529,user_00246,team_manage,2025-12-28 09:32:27,sess_619425,mobile_android
evt_65135115568,user_00246,inbox_reply,2025-12-27 07:46:00,sess_825473,web
evt_640861058662,user_00246,login,2025-12-29 08:05:25,sess_231004,mobile_ios
evt_113795128670,user_00246,analytics_view,2025-12-27 19:52:55,sess_898353,web
evt_50872945233,user_00246,login,2025-12-27 13:17:16,sess_760780,mobile_ios
evt_991338891594,user_00246,media_upload,2025-12-29 22:34:12,sess_885646,web
evt_760728566633,user_00246,report_export,2025-12-27 05:49:28,sess_445355,mobile_android
evt_25474275792,user_00246,login,2025-12-30 00:54:41,sess_859878,web
evt_830115174542,user_00246,post_create,2025-12-28 16:03:36,sess_520813,mobile_ios
evt_237384580345,user_00246,media_upload,2025-12-27 16:07:06,sess_701546,web
evt_39590215173,user_00246,post_create,2025-12-29 09:57:50,sess_869497,mobile_ios
evt_839080135215,user_00247,login,2025-11-01 00:58:31,sess_548793,mobile_ios
evt_640135788618,user_00247,team_manage,2025-11-03 18:25:07,sess_283062,mobile_ios
evt_58151295461,user_00247,team_manage,2025-11-22 09:24:57,sess_114221,web
evt_639166808390,user_00247,media_upload,2025-11-20 12:38:44,sess_848902,mobile_ios
evt_986070618530,user_00247,login,2025-11-26 01:30:35,sess_314338,web
evt_265440686913,user_00247,inbox_reply,2025-12-13 12:45:50,sess_366188,mobile_android
evt_282694520045,user_00247,post_schedule,2025-12-19 08:19:28,sess_462720,mobile_ios
evt_726025675642,user_00247,media_upload,2025-12-23 17:23:04,sess_163924,web
evt_921613650260,user_00247,team_manage,2025-12-14 11:30:28,sess_238827,web
evt_766260308682,user_00247,analytics_view,2025-12-19 04:02:04,sess_318513,mobile_ios
evt_60214297610,user_00248,media_upload,2025-03-19 08:19:52,sess_313074,mobile_android
evt_582951882945,user_00248,login,2025-03-20 20:18:10,sess_846906,mobile_android
evt_532245580865,user_00248,report_export,2025-03-21 19:42:15,sess_444419,mobile_ios
evt_551491737354,user_00248,post_schedule,2025-03-29 10:46:27,sess_524634,mobile_android
evt_731397409172,user_00248,login,2025-03-20 05:10:28,sess_300072,mobile_android
evt_431759014626,user_00248,login,2025-03-22 03:56:52,sess_310477,web
evt_358086617309,user_00248,post_create,2025-03-27 04:48:37,sess_828755,mobile_ios
evt_736678881678,user_00248,login,2025-03-22 06:05:07,sess_296694,mobile_ios
