exposure_id,user_id,event_type,event_timestamp,feature_name,context
exp_2865652030,user_00604,repeat_use,2025-09-17 00:00:00,ai_caption_generator,bulk_schedule
exp_6587678769,user_00604,repeat_use,2025-10-16 00:00:00,ai_caption_generator,content_calendar
exp_8752197288,user_00604,repeat_use,2025-10-22 00:00:00,ai_caption_generator,post_composer
exp_7215964927,user_00604,repeat_use,2025-10-29 00:00:00,ai_caption_generator,content_calendar
exp_5729274206,user_00604,repeat_use,2025-10-30 00:00:00,ai_caption_generator,post_composer
exp_471894867,user_00604,repeat_use,2025-11-01 00:00:00,ai_caption_generator,quick_action
exp_4841916243,user_00604,repeat_use,2025-11-15 00:00:00,ai_caption_generator,bulk_schedule
exp_6938890007,user_00604,repeat_use,2025-11-28 00:00:00,ai_caption_generator,bulk_schedule
exp_5573009719,user_00604,repeat_use,2025-12-20 00:00:00,ai_caption_generator,quick_action
exp_3173848324,user_00604,repeat_use,2025-12-28 00:00:00,ai_caption_generator,bulk_schedule
exp_8570167605,user_00604,repeat_use,2025-12-30 00:00:00,ai_caption_generator,post_composer
exp_571142653,user_00605,exposed,2025-06-01 00:00:00,ai_caption_generator,dashboard_banner
exp_8694520467,user_00605,first_use,2025-06-16 00:00:00,ai_caption_generator,post_composer
exp_4079446329,user_00606,exposed,2025-08-15 00:00:00,ai_caption_generator,in_app_notification
exp_1042538954,user_00607,exposed,2025-08-11 00:00:00,ai_caption_generator,dashboard_banner
exp_1968552088,user_00609,exposed,2025-12-13 00:00:00,ai_caption_generator,post_composer_tooltip
exp_8917345348,user_00609,first_use,2025-12-23 00:00:00,ai_caption_generator,content_calendar
exp_3142113516,user_00610,exposed,2025-06-11 00:00:00,ai_caption_generator,in_app_notification
exp_953833790,user_00610,first_use,2025-07-15 00:00:00,ai_caption_generator,bulk_schedule
exp_5919500977,user_00610,repeat_use,2025-07-26 00:00:00,ai_caption_generator,post_composer
exp_1975650915,user_00610,repeat_use,2025-09-10 00:00:00,ai_caption_generator,content_calendar
exp_8357617551,user_00610,repeat_use,2025-10-01 00:00:00,ai_caption_generator,content_calendar
exp_5941717827,user_00610,repeat_use,2025-10-20 00:00:00,ai_caption_generator,quick_action
exp_9345657434,user_00610,repeat_use,2025-10-22 00:00:00,ai_caption_generator,bulk_schedule
exp_1633262245,user_00610,repeat_use,2025-10-28 00:00:00,ai_caption_generator,content_calendar
exp_7487518276,user_00610,repeat_use,2025-11-19 00:00:00,ai_caption_generator,post_composer
exp_2495555114,user_00610,repeat_use,2025-12-15 00:00:00,ai_caption_generator,post_composer
exp_5799011150,user_00610,repeat_use,2025-12-21 00:00:00,ai_caption_generator,post_composer
exp_9660596936,user_00611,exposed,2025-06-18 00:00:00,ai_caption_generator,post_composer_tooltip
exp_4023422154,user_00612,exposed,2025-06-03 00:00:00,ai_caption_generator,dashboard_banner
exp_7736838650,user_00613,exposed,2025-07-25 00:00:00,ai_caption_generator,feature_announcement_email
exp_5720276411,user_00615,exposed,2025-06-04 00:00:00,ai_caption_generator,feature_announcement_email
exp_6604768986,user_00616,exposed,2025-06-05 00:00:00,ai_caption_generator,dashboard_banner
exp_9009737114,user_00616,first_use,2025-06-06 00:00:00,ai_caption_generator,content_calendar
exp_5152308472,user_00616,repeat_use,2025-06-07 00:00:00,ai_caption_generator,post_composer
exp_9008021501,user_00616,repeat_use,2025-06-14 00:00:00,ai_caption_generator,content_calendar
exp_4986857299,user_00616,repeat_use,2025-06-14 00:00:00,ai_caption_generator,quick_action
exp_9024738109,user_00616,repeat_use,2025-06-25 00:00:00,ai_caption_generator,quick_action
exp_429379860,user_00616,repeat_use,2025-06-29 00:00:00,ai_caption_generator,content_calendar
exp_9137989825,user_00616,repeat_use,2025-07-01 00:00:00,ai_caption_generator,bulk_schedule
exp_6514235038,user_00616,repeat_use,2025-07-20 00:00:00,ai_caption_generator,content_calendar
exp_4128277211,user_00616,repeat_use,2025-07-31 00:00:00,ai_caption_generator,post_composer
exp_5068613270,user_00616,repeat_use,2025-08-05 00:00:00,ai_caption_generator,content_calendar
exp_7011913156,user_00616,repeat_use,2025-08-23 00:00:00,ai_caption_generator,content_calendar
exp_2952914647,user_00616,repeat_use,2025-08-31 00:00:00,ai_caption_generator,post_composer
exp_6201238567,user_00616,repeat_use,2025-09-16 00:00:00,ai_caption_generator,post_composer
exp_4842537164,user_00616,repeat_use,2025-10-02 00:00:00,ai_caption_generator,bulk_schedule
exp_3228433676,user_00616,repeat_use,2025-10-04 00:00:00,ai_caption_generator,bulk_schedule
exp_3203096793,user_00616,repeat_use,2025-10-05 00:00:00,ai_caption_generator,content_calendar
exp_8330332577,user_00616,repeat_use,2025-10-17 00:00:00,ai_caption_generator,post_composer
exp_5764984443,user_00616,repeat_use,2025-11-29 00:00:00,ai_caption_generator,quick_action
exp_7973404744,user_00616,repeat_use,2025-12-16 00:00:00,ai_caption_generator,bulk_schedule
exp_2748225210,user_00616,repeat_use,2025-12-16 00:00:00,ai_caption_generator,quick_action
exp_21766608,user_00620,exposed,2025-06-26 00:00:00,ai_caption_generator,dashboard_banner
exp_3230896765,user_00620,first_use,2025-06-27 00:00:00,ai_caption_generator,bulk_schedule
exp_5168510390,user_00621,exposed,2025-07-04 00:00:00,ai_caption_generator,in_app_notification
exp_6253206064,user_00622,exposed,2025-09-14 00:00:00,ai_caption_generator,feature_announcement_email
exp_2965574500,user_00622,first_use,2025-09-16 00:00:00,ai_caption_generator,content_calendar
exp_6295392887,user_00622,repeat_use,2025-09-16 00:00:00,ai_caption_generator,bulk_schedule
exp_9030649932,user_00622,repeat_use,2025-09-25 00:00:00,ai_caption_generator,bulk_schedule
exp_5615986052,user_00622,repeat_use,2025-10-11 00:00:00,ai_caption_generator,bulk_schedule
exp_2073355340,user_00622,repeat_use,2025-11-15 00:00:00,ai_caption_generator,quick_action
exp_750352732,user_00622,repeat_use,2025-11-18 00:00:00,ai_caption_generator,content_calendar
exp_1563636350,user_00622,repeat_use,2025-12-01 00:00:00,ai_caption_generator,bulk_schedule
exp_1235340992,user_00622,repeat_use,2025-12-28 00:00:00,ai_caption_generator,quick_action
exp_5220401127,user_00623,exposed,2025-06-12 00:00:00,ai_caption_generator,dashboard_banner
exp_5359106786,user_00624,exposed,2025-06-08 00:00:00,ai_caption_generator,dashboard_banner
exp_2316511803,user_00624,first_use,2025-07-19 00:00:00,ai_caption_generator,post_composer
exp_3311822636,user_00624,repeat_use,2025-07-29 00:00:00,ai_caption_generator,quick_action
exp_8775424462,user_00624,repeat_use,2025-07-29 00:00:00,ai_caption_generator,content_calendar
exp_5370449800,user_00624,repeat_use,2025-08-06 00:00:00,ai_caption_generator,post_composer
exp_700077840,user_00624,repeat_use,2025-09-02 00:00:00,ai_caption_generator,bulk_schedule
exp_3388708281,user_00624,repeat_use,2025-09-25 00:00:00,ai_caption_generator,bulk_schedule
exp_5259905658,user_00624,repeat_use,2025-09-29 00:00:00,ai_caption_generator,content_calendar
exp_9474746676,user_00624,repeat_use,2025-10-09 00:00:00,ai_caption_generator,post_composer
exp_7396062203,user_00624,repeat_use,2025-10-13 00:00:00,ai_caption_generator,content_calendar
exp_5007020018,user_00624,repeat_use,2025-10-26 00:00:00,ai_caption_generator,quick_action
exp_4560618699,user_00624,repeat_use,2025-11-17 00:00:00,ai_caption_generator,quick_action
exp_9244979706,user_00624,repeat_use,2025-12-14 00:00:00,ai_caption_generator,content_calendar
exp_3234305257,user_00624,repeat_use,2025-12-24 00:00:00,ai_caption_generator,bulk_schedule
exp_2789995928,user_00625,exposed,2025-07-30 00:00:00,ai_caption_generator,dashboard_banner
exp_1020429637,user_00625,first_use,2025-08-06 00:00:00,ai_caption_generator,post_composer
exp_2783114172,user_00625,repeat_use,2025-08-12 00:00:00,ai_caption_generator,bulk_schedule
exp_5805589053,user_00625,repeat_use,2025-08-16 00:00:00,ai_caption_generator,post_composer
exp_7266582869,user_00625,repeat_use,2025-08-19 00:00:00,ai_caption_generator,post_composer
exp_8039354049,user_00625,repeat_use,2025-08-24 00:00:00,ai_caption_generator,bulk_schedule
exp_7589837090,user_00625,repeat_use,2025-08-28 00:00:00,ai_caption_generator,post_composer
exp_8257751564,user_00625,repeat_use,2025-08-29 00:00:00,ai_caption_generator,content_calendar
exp_2190137537,user_00625,repeat_use,2025-08-29 00:00:00,ai_caption_generator,bulk_schedule
exp_5106409589,user_00625,repeat_use,2025-08-30 00:00:00,ai_caption_generator,post_composer
exp_6343265901,user_00625,repeat_use,2025-09-02 00:00:00,ai_caption_generator,post_composer
exp_135693687,user_00625,repeat_use,2025-09-02 00:00:00,ai_caption_generator,bulk_schedule
exp_5066976397,user_00625,repeat_use,2025-09-03 00:00:00,ai_caption_generator,quick_action
exp_2043218049,user_00625,repeat_use,2025-09-04 00:00:00,ai_caption_generator,quick_action
exp_4049189382,user_00625,repeat_use,2025-09-06 00:00:00,ai_caption_generator,content_calendar
exp_6515086720,user_00625,repeat_use,2025-09-06 00:00:00,ai_caption_generator,quick_action
exp_2080518478,user_00625,repeat_use,2025-09-07 00:00:00,ai_caption_generator,post_composer
exp_725745964,user_00625,repeat_use,2025-09-07 00:00:00,ai_caption_generator,quick_action
exp_1228707481,user_00625,repeat_use,2025-09-11 00:00:00,ai_caption_generator,quick_action
exp_6119652764,user_00625,repeat_use,2025-09-11 00:00:00,ai_caption_generator,post_composer
exp_9172396160,user_00625,repeat_use,2025-09-11 00:00:00,ai_caption_generator,post_composer
exp_5236131303,user_00625,repeat_use,2025-09-11 00:00:00,ai_caption_generator,post_composer
exp_5129844948,user_00625,repeat_use,2025-09-15 00:00:00,ai_caption_generator,content_calendar
exp_7177005617,user_00625,repeat_use,2025-09-15 00:00:00,ai_caption_generator,quick_action
exp_4199836849,user_00625,repeat_use,2025-09-16 00:00:00,ai_caption_generator,bulk_schedule
exp_4921980170,user_00625,repeat_use,2025-09-17 00:00:00,ai_caption_generator,post_composer
exp_4120440326,user_00625,repeat_use,2025-09-25 00:00:00,ai_caption_generator,post_composer
exp_9896933617,user_00625,repeat_use,2025-09-30 00:00:00,ai_caption_generator,post_composer
exp_5751243912,user_00625,repeat_use,2025-09-30 00:00:00,ai_caption_generator,content_calendar
exp_6147887276,user_00625,repeat_use,2025-09-30 00:00:00,ai_caption_generator,post_composer
exp_8733600030,user_00625,repeat_use,2025-10-01 00:00:00,ai_caption_generator,post_composer
exp_4209103656,user_00625,repeat_use,2025-10-03 00:00:00,ai_caption_generator,quick_action
exp_8073804089,user_00625,repeat_use,2025-10-06 00:00:00,ai_caption_generator,content_calendar
exp_1873803077,user_00625,repeat_use,2025-10-06 00:00:00,ai_caption_generator,content_calendar
exp_1585558312,user_00625,repeat_use,2025-10-09 00:00:00,ai_caption_generator,bulk_schedule
exp_3051295148,user_00625,repeat_use,2025-10-09 00:00:00,ai_caption_generator,content_calendar
exp_1331069840,user_00625,repeat_use,2025-10-10 00:00:00,ai_caption_generator,bulk_schedule
exp_2435299565,user_00625,repeat_use,2025-10-11 00:00:00,ai_caption_generator,post_composer
exp_480369292,user_00625,repeat_use,2025-10-11 00:00:00,ai_caption_generator,content_calendar
exp_4307779832,user_00625,repeat_use,2025-10-19 00:00:00,ai_caption_generator,content_calendar
exp_7525993796,user_00625,repeat_use,2025-10-20 00:00:00,ai_caption_generator,post_composer
exp_2995711346,user_00625,repeat_use,2025-10-23 00:00:00,ai_caption_generator,quick_action
exp_3198247427,user_00625,repeat_use,2025-10-23 00:00:00,ai_caption_generator,bulk_schedule
exp_8483964403,user_00625,repeat_use,2025-10-24 00:00:00,ai_caption_generator,bulk_schedule
exp_5397713324,user_00625,repeat_use,2025-10-26 00:00:00,ai_caption_generator,bulk_schedule
exp_2498966208,user_00625,repeat_use,2025-11-01 00:00:00,ai_caption_generator,bulk_schedule
exp_3549062411,user_00625,repeat_use,2025-11-02 00:00:00,ai_caption_generator,bulk_schedule
exp_2503806317,user_00625,repeat_use,2025-11-02 00:00:00,ai_caption_generator,bulk_schedule
exp_7847659440,user_00625,repeat_use,2025-11-05 00:00:00,ai_caption_generator,content_calendar
exp_9067032382,user_00625,repeat_use,2025-11-06 00:00:00,ai_caption_generator,post_composer
exp_6779589456,user_00625,repeat_use,2025-11-06 00:00:00,ai_caption_generator,content_calendar
exp_8060213279,user_00625,repeat_use,2025-11-06 00:00:00,ai_caption_generator,post_composer
exp_1082690477,user_00625,repeat_use,2025-11-07 00:00:00,ai_caption_generator,quick_action
exp_6748621965,user_00625,repeat_use,2025-11-09 00:00:00,ai_caption_generator,bulk_schedule
exp_2321891486,user_00625,repeat_use,2025-11-09 00:00:00,ai_caption_generator,content_calendar
exp_9691370175,user_00625,repeat_use,2025-11-09 00:00:00,ai_caption_generator,bulk_schedule
exp_1742423544,user_00625,repeat_use,2025-11-09 00:00:00,ai_caption_generator,quick_action
exp_284609782,user_00625,repeat_use,2025-11-12 00:00:00,ai_caption_generator,post_composer
exp_8509672592,user_00625,repeat_use,2025-11-13 00:00:00,ai_caption_generator,bulk_schedule
exp_3874400230,user_00625,repeat_use,2025-11-13 00:00:00,ai_caption_generator,content_calendar
exp_237281445,user_00625,repeat_use,2025-11-21 00:00:00,ai_caption_generator,content_calendar
exp_2627470594,user_00625,repeat_use,2025-11-29 00:00:00,ai_caption_generator,quick_action
exp_5843700304,user_00625,repeat_use,2025-12-05 00:00:00,ai_caption_generator,post_composer
exp_7661388484,user_00625,repeat_use,2025-12-12 00:00:00,ai_caption_generator,quick_action
exp_4792777588,user_00625,repeat_use,2025-12-14 00:00:00,ai_caption_generator,post_composer
exp_7089879046,user_00625,repeat_use,2025-12-18 00:00:00,ai_caption_generator,content_calendar
exp_5136440836,user_00625,repeat_use,2025-12-19 00:00:00,ai_caption_generator,quick_action
exp_5718860492,user_00625,repeat_use,2025-12-23 00:00:00,ai_caption_generator,content_calendar
exp_1186228724,user_00625,repeat_use,2025-12-23 00:00:00,ai_caption_generator,quick_action
exp_9498038585,user_00625,repeat_use,2025-12-23 00:00:00,ai_caption_generator,post_composer
exp_5432023893,user_00625,repeat_use,2025-12-26 00:00:00,ai_caption_generator,bulk_schedule
exp_7684300148,user_00626,exposed,2025-06-30 00:00:00,ai_caption_generator,post_composer_tooltip
exp_9286709293,user_00627,exposed,2025-06-01 00:00:00,ai_caption_generator,dashboard_banner
exp_5762691332,user_00628,exposed,2025-06-01 00:00:00,ai_caption_generator,dashboard_banner
exp_1185163510,user_00628,first_use,2025-06-11 00:00:00,ai_caption_generator,bulk_schedule
exp_7986533916,user_00628,repeat_use,2025-06-12 00:00:00,ai_caption_generator,bulk_schedule
exp_1233272419,user_00628,repeat_use,2025-06-20 00:00:00,ai_caption_generator,quick_action
exp_3493083351,user_00628,repeat_use,2025-07-03 00:00:00,ai_caption_generator,post_composer
exp_5105835477,user_00628,repeat_use,2025-07-10 00:00:00,ai_caption_generator,post_composer
exp_8458952464,user_00628,repeat_use,2025-08-02 00:00:00,ai_caption_generator,quick_action
exp_5945811379,user_00628,repeat_use,2025-08-06 00:00:00,ai_caption_generator,content_calendar
exp_8616938292,user_00628,repeat_use,2025-08-14 00:00:00,ai_caption_generator,quick_action
exp_8787857360,user_00628,repeat_use,2025-08-15 00:00:00,ai_caption_generator,content_calendar
exp_3940666594,user_00628,repeat_use,2025-08-18 00:00:00,ai_caption_generator,quick_action
exp_6186304259,user_00628,repeat_use,2025-08-30 00:00:00,ai_caption_generator,quick_action
exp_6565599677,user_00628,repeat_use,2025-09-11 00:00:00,ai_caption_generator,content_calendar
exp_7827999706,user_00628,repeat_use,2025-09-11 00:00:00,ai_caption_generator,bulk_schedule
exp_178865231,user_00628,repeat_use,2025-09-29 00:00:00,ai_caption_generator,post_composer
exp_1245482967,user_00628,repeat_use,2025-09-29 00:00:00,ai_caption_generator,quick_action
exp_2697274810,user_00628,repeat_use,2025-10-01 00:00:00,ai_caption_generator,quick_action
exp_1287606967,user_00628,repeat_use,2025-10-09 00:00:00,ai_caption_generator,post_composer
exp_3695595957,user_00628,repeat_use,2025-11-08 00:00:00,ai_caption_generator,bulk_schedule
exp_6933798881,user_00628,repeat_use,2025-11-14 00:00:00,ai_caption_generator,post_composer
exp_3237341373,user_00628,repeat_use,2025-11-15 00:00:00,ai_caption_generator,content_calendar
exp_9209267617,user_00628,repeat_use,2025-11-17 00:00:00,ai_caption_generator,post_composer
exp_9358561459,user_00628,repeat_use,2025-12-06 00:00:00,ai_caption_generator,content_calendar
exp_6416134949,user_00628,repeat_use,2025-12-09 00:00:00,ai_caption_generator,post_composer
exp_8637021666,user_00628,repeat_use,2025-12-11 00:00:00,ai_caption_generator,quick_action
exp_594263414,user_00628,repeat_use,2025-12-18 00:00:00,ai_caption_generator,post_composer
exp_1784736421,user_00630,exposed,2025-06-13 00:00:00,ai_caption_generator,dashboard_banner
exp_4789910883,user_00630,first_use,2025-06-23 00:00:00,ai_caption_generator,content_calendar
exp_6890750521,user_00630,repeat_use,2025-06-25 00:00:00,ai_caption_generator,bulk_schedule
exp_3894272713,user_00630,repeat_use,2025-06-26 00:00:00,ai_caption_generator,quick_action
exp_3701531012,user_00630,repeat_use,2025-07-03 00:00:00,ai_caption_generator,quick_action
exp_7323978053,user_00630,repeat_use,2025-07-04 00:00:00,ai_caption_generator,bulk_schedule
exp_1955620281,user_00630,repeat_use,2025-07-06 00:00:00,ai_caption_generator,post_composer
exp_7895066573,user_00630,repeat_use,2025-07-06 00:00:00,ai_caption_generator,content_calendar
exp_3416090062,user_00630,repeat_use,2025-07-06 00:00:00,ai_caption_generator,quick_action
exp_345529548,user_00630,repeat_use,2025-07-06 00:00:00,ai_caption_generator,bulk_schedule
exp_702907673,user_00630,repeat_use,2025-07-09 00:00:00,ai_caption_generator,bulk_schedule
exp_1614258380,user_00630,repeat_use,2025-07-12 00:00:00,ai_caption_generator,post_composer
exp_2742647352,user_00630,repeat_use,2025-07-12 00:00:00,ai_caption_generator,quick_action
exp_9572389751,user_00630,repeat_use,2025-07-15 00:00:00,ai_caption_generator,content_calendar
exp_4150810149,user_00630,repeat_use,2025-08-01 00:00:00,ai_caption_generator,post_composer
exp_1064463002,user_00630,repeat_use,2025-08-01 00:00:00,ai_caption_generator,bulk_schedule
exp_3072863222,user_00630,repeat_use,2025-08-01 00:00:00,ai_caption_generator,post_composer
exp_6797699110,user_00630,repeat_use,2025-08-01 00:00:00,ai_caption_generator,post_composer
exp_432712313,user_00630,repeat_use,2025-08-06 00:00:00,ai_caption_generator,content_calendar
exp_8571299492,user_00630,repeat_use,2025-08-07 00:00:00,ai_caption_generator,quick_action
exp_62521010,user_00630,repeat_use,2025-08-07 00:00:00,ai_caption_generator,quick_action
exp_5094741850,user_00630,repeat_use,2025-08-08 00:00:00,ai_caption_generator,quick_action
exp_8928653424,user_00630,repeat_use,2025-08-08 00:00:00,ai_caption_generator,content_calendar
exp_384299677,user_00630,repeat_use,2025-08-08 00:00:00,ai_caption_generator,content_calendar
exp_7928142452,user_00630,repeat_use,2025-08-09 00:00:00,ai_caption_generator,content_calendar
exp_9218842587,user_00630,repeat_use,2025-08-15 00:00:00,ai_caption_generator,bulk_schedule
exp_4130104180,user_00630,repeat_use,2025-08-19 00:00:00,ai_caption_generator,post_composer
exp_1535655110,user_00630,repeat_use,2025-08-20 00:00:00,ai_caption_generator,content_calendar
exp_3172493223,user_00630,repeat_use,2025-08-23 00:00:00,ai_caption_generator,post_composer
exp_7768488812,user_00630,repeat_use,2025-08-23 00:00:00,ai_caption_generator,bulk_schedule
exp_3419984073,user_00630,repeat_use,2025-08-23 00:00:00,ai_caption_generator,content_calendar
exp_5419629129,user_00630,repeat_use,2025-08-23 00:00:00,ai_caption_generator,quick_action
exp_2505733595,user_00630,repeat_use,2025-08-31 00:00:00,ai_caption_generator,post_composer
exp_5542171548,user_00630,repeat_use,2025-09-01 00:00:00,ai_caption_generator,content_calendar
exp_5278265389,user_00630,repeat_use,2025-09-02 00:00:00,ai_caption_generator,quick_action
exp_7964395853,user_00630,repeat_use,2025-09-02 00:00:00,ai_caption_generator,bulk_schedule
exp_6557500377,user_00630,repeat_use,2025-09-02 00:00:00,ai_caption_generator,quick_action
exp_3418435476,user_00630,repeat_use,2025-09-02 00:00:00,ai_caption_generator,content_calendar
exp_6215815529,user_00630,repeat_use,2025-09-02 00:00:00,ai_caption_generator,content_calendar
exp_340617926,user_00630,repeat_use,2025-09-02 00:00:00,ai_caption_generator,content_calendar
exp_1647153300,user_00630,repeat_use,2025-09-03 00:00:00,ai_caption_generator,bulk_schedule
exp_2553298937,user_00630,repeat_use,2025-10-04 00:00:00,ai_caption_generator,bulk_schedule
exp_6935847609,user_00630,repeat_use,2025-10-11 00:00:00,ai_caption_generator,content_calendar
exp_8401576174,user_00630,repeat_use,2025-10-14 00:00:00,ai_caption_generator,bulk_schedule
exp_4080529898,user_00630,repeat_use,2025-10-23 00:00:00,ai_caption_generator,content_calendar
exp_6838349314,user_00630,repeat_use,2025-10-29 00:00:00,ai_caption_generator,content_calendar
exp_3451884190,user_00630,repeat_use,2025-10-29 00:00:00,ai_caption_generator,bulk_schedule
exp_674121675,user_00630,repeat_use,2025-10-29 00:00:00,ai_caption_generator,post_composer
exp_4162594021,user_00630,repeat_use,2025-10-29 00:00:00,ai_caption_generator,post_composer
exp_9618130313,user_00630,repeat_use,2025-10-31 00:00:00,ai_caption_generator,post_composer
exp_724797704,user_00630,repeat_use,2025-11-03 00:00:00,ai_caption_generator,post_composer
exp_6349748652,user_00630,repeat_use,2025-11-06 00:00:00,ai_caption_generator,quick_action
exp_8157854833,user_00630,repeat_use,2025-11-13 00:00:00,ai_caption_generator,content_calendar
exp_2661146972,user_00630,repeat_use,2025-11-16 00:00:00,ai_caption_generator,content_calendar
exp_3574914529,user_00630,repeat_use,2025-11-19 00:00:00,ai_caption_generator,content_calendar
exp_743907453,user_00630,repeat_use,2025-11-26 00:00:00,ai_caption_generator,post_composer
exp_8420573553,user_00630,repeat_use,2025-11-27 00:00:00,ai_caption_generator,content_calendar
exp_7531548711,user_00630,repeat_use,2025-11-29 00:00:00,ai_caption_generator,quick_action
exp_4975446521,user_00630,repeat_use,2025-11-30 00:00:00,ai_caption_generator,content_calendar
exp_2202989841,user_00630,repeat_use,2025-12-02 00:00:00,ai_caption_generator,post_composer
exp_5226109082,user_00630,repeat_use,2025-12-12 00:00:00,ai_caption_generator,content_calendar
exp_798587363,user_00630,repeat_use,2025-12-16 00:00:00,ai_caption_generator,post_composer
exp_2695257849,user_00630,repeat_use,2025-12-17 00:00:00,ai_caption_generator,bulk_schedule
exp_6330138690,user_00630,repeat_use,2025-12-18 00:00:00,ai_caption_generator,content_calendar
exp_5325381062,user_00631,exposed,2025-07-06 00:00:00,ai_caption_generator,dashboard_banner
exp_5752799553,user_00631,first_use,2025-07-11 00:00:00,ai_caption_generator,content_calendar
exp_7824337732,user_00631,repeat_use,2025-07-11 00:00:00,ai_caption_generator,content_calendar
exp_3532057365,user_00631,repeat_use,2025-07-29 00:00:00,ai_caption_generator,quick_action
exp_9764553000,user_00631,repeat_use,2025-08-13 00:00:00,ai_caption_generator,post_composer
exp_2858058695,user_00631,repeat_use,2025-08-18 00:00:00,ai_caption_generator,post_composer
exp_8709335342,user_00631,repeat_use,2025-08-22 00:00:00,ai_caption_generator,bulk_schedule
exp_7260963026,user_00631,repeat_use,2025-08-23 00:00:00,ai_caption_generator,content_calendar
exp_9853111480,user_00631,repeat_use,2025-09-12 00:00:00,ai_caption_generator,bulk_schedule
exp_1750368300,user_00631,repeat_use,2025-09-20 00:00:00,ai_caption_generator,bulk_schedule
exp_3102699664,user_00631,repeat_use,2025-09-22 00:00:00,ai_caption_generator,post_composer
exp_8426370503,user_00631,repeat_use,2025-10-07 00:00:00,ai_caption_generator,post_composer
exp_9637030927,user_00631,repeat_use,2025-10-07 00:00:00,ai_caption_generator,bulk_schedule
exp_1658476877,user_00631,repeat_use,2025-10-07 00:00:00,ai_caption_generator,bulk_schedule
exp_5258028333,user_00631,repeat_use,2025-10-09 00:00:00,ai_caption_generator,quick_action
exp_972507298,user_00631,repeat_use,2025-10-10 00:00:00,ai_caption_generator,post_composer
exp_6862505429,user_00631,repeat_use,2025-10-18 00:00:00,ai_caption_generator,quick_action
exp_7017084802,user_00631,repeat_use,2025-11-11 00:00:00,ai_caption_generator,quick_action
exp_9692200801,user_00631,repeat_use,2025-11-11 00:00:00,ai_caption_generator,content_calendar
exp_8528039119,user_00631,repeat_use,2025-11-11 00:00:00,ai_caption_generator,quick_action
exp_7420976159,user_00631,repeat_use,2025-11-14 00:00:00,ai_caption_generator,post_composer
exp_3443273990,user_00631,repeat_use,2025-11-15 00:00:00,ai_caption_generator,bulk_schedule
exp_5433160775,user_00631,repeat_use,2025-11-17 00:00:00,ai_caption_generator,bulk_schedule
exp_7504578433,user_00631,repeat_use,2025-11-21 00:00:00,ai_caption_generator,bulk_schedule
exp_358640802,user_00631,repeat_use,2025-11-21 00:00:00,ai_caption_generator,quick_action
exp_2270313352,user_00631,repeat_use,2025-12-01 00:00:00,ai_caption_generator,quick_action
exp_6282635949,user_00631,repeat_use,2025-12-03 00:00:00,ai_caption_generator,quick_action
exp_4687267954,user_00631,repeat_use,2025-12-06 00:00:00,ai_caption_generator,quick_action
exp_5199661586,user_00631,repeat_use,2025-12-19 00:00:00,ai_caption_generator,content_calendar
exp_1478617435,user_00631,repeat_use,2025-12-26 00:00:00,ai_caption_generator,bulk_schedule
exp_6350933856,user_00631,repeat_use,2025-12-29 00:00:00,ai_caption_generator,post_composer
exp_4154304167,user_00631,repeat_use,2025-12-29 00:00:00,ai_caption_generator,post_composer
exp_7066604055,user_00632,exposed,2025-06-09 00:00:00,ai_caption_generator,feature_announcement_email
exp_4461419748,user_00632,first_use,2025-06-11 00:00:00,ai_caption_generator,content_calendar
exp_7473748699,user_00632,repeat_use,2025-06-29 00:00:00,ai_caption_generator,quick_action
exp_5141598517,user_00632,repeat_use,2025-07-05 00:00:00,ai_caption_generator,bulk_schedule
exp_7185177938,user_00632,repeat_use,2025-07-09 00:00:00,ai_caption_generator,bulk_schedule
exp_1270659275,user_00632,repeat_use,2025-07-12 00:00:00,ai_caption_generator,bulk_schedule
exp_5189219233,user_00632,repeat_use,2025-08-01 00:00:00,ai_caption_generator,content_calendar
exp_5115561116,user_00632,repeat_use,2025-09-14 00:00:00,ai_caption_generator,content_calendar
exp_5407938714,user_00632,repeat_use,2025-09-21 00:00:00,ai_caption_generator,post_composer
exp_6742372993,user_00632,repeat_use,2025-09-22 00:00:00,ai_caption_generator,post_composer
exp_152327104,user_00632,repeat_use,2025-09-26 00:00:00,ai_caption_generator,bulk_schedule
exp_5190413663,user_00632,repeat_use,2025-10-07 00:00:00,ai_caption_generator,quick_action
exp_8484332857,user_00632,repeat_use,2025-10-09 00:00:00,ai_caption_generator,quick_action
exp_4092175200,user_00632,repeat_use,2025-10-10 00:00:00,ai_caption_generator,bulk_schedule
exp_9617689456,user_00632,repeat_use,2025-12-24 00:00:00,ai_caption_generator,post_composer
exp_4760314910,user_00633,exposed,2025-06-03 00:00:00,ai_caption_generator,dashboard_banner
exp_5917525217,user_00634,exposed,2025-06-11 00:00:00,ai_caption_generator,feature_announcement_email
exp_3683806467,user_00635,exposed,2025-06-14 00:00:00,ai_caption_generator,feature_announcement_email
exp_2662686752,user_00635,first_use,2025-06-26 00:00:00,ai_caption_generator,post_composer
exp_3149129573,user_00635,repeat_use,2025-07-15 00:00:00,ai_caption_generator,post_composer
exp_689310161,user_00635,repeat_use,2025-07-27 00:00:00,ai_caption_generator,post_composer
exp_352384589,user_00635,repeat_use,2025-08-29 00:00:00,ai_caption_generator,post_composer
exp_4482092029,user_00635,repeat_use,2025-08-30 00:00:00,ai_caption_generator,bulk_schedule
